playerName,squadName,year,round,startingPositionCode,minutesPlayed,squadId,playerId,centrePassReceives,feeds,feedWithAttempt,deflections,deflectionWithGain,deflectionWithNoGain,gain,goalAssists,goalAttempts,goalMisses,goals,turnovers,generalPlayTurnovers,intercepts,obstructionPenalties,offsides,contactPenalties,penalties,netPoints,rebounds
J.Anstiss,Fever,2017,3,-,31,810,998408,6,15,n/a,0,n/a,n/a,0,5,0,0,0,1,n/a,0,0,0,3,3,n/a,0
A.Lee-Jones,Fever,2017,3,-,0,810,997815,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
K.Stanton,Fever,2017,3,-,47,810,995218,0,1,n/a,1,n/a,n/a,0,1,35,7,28,7,n/a,0,1,0,2,3,n/a,2
J.Harten,GIANTS,2017,3,GS,62,8118,80150,0,3,n/a,0,n/a,n/a,0,1,45,2,43,5,n/a,0,0,0,1,1,n/a,1
S.Pettitt,GIANTS,2017,3,GA,62,8118,80072,22,16,n/a,0,n/a,n/a,0,6,21,5,16,4,n/a,0,0,0,0,0,n/a,0
K.Green,GIANTS,2017,3,WA,62,8118,80069,11,27,n/a,0,n/a,n/a,0,11,0,0,0,1,n/a,0,0,2,4,4,n/a,0
S.Guthrie,GIANTS,2017,3,C,62,8118,80535,0,36,n/a,5,n/a,n/a,1,14,0,0,0,5,n/a,0,0,0,8,8,n/a,0
J.Price,GIANTS,2017,3,WD,62,8118,80701,5,0,n/a,2,n/a,n/a,2,0,0,0,0,0,n/a,2,3,0,4,7,n/a,0
B.Bulley,GIANTS,2017,3,GD,62,8118,80068,14,0,n/a,5,n/a,n/a,0,0,0,0,0,1,n/a,0,2,0,12,14,n/a,0
S.Poolman,GIANTS,2017,3,GK,62,8118,991899,0,0,n/a,7,n/a,n/a,8,0,0,0,0,0,n/a,2,0,0,8,8,n/a,6
T.Anderson,GIANTS,2017,3,-,0,8118,1004484,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
K.Brice,GIANTS,2017,3,-,0,8118,999823,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
T.Davies,GIANTS,2017,3,-,0,8118,996140,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
C.Thwaites,Magpies,2017,3,GS,62,8119,80052,0,3,n/a,0,n/a,n/a,0,3,46,4,42,3,n/a,0,0,0,2,2,n/a,1
A.Teague-Neeld,Magpies,2017,3,GA,26,8119,994215,5,1,n/a,0,n/a,n/a,0,1,10,4,6,9,n/a,0,0,1,2,2,n/a,0
M.Robinson,Magpies,2017,3,WA,62,8119,80041,32,34,n/a,1,n/a,n/a,0,25,0,0,0,1,n/a,0,0,0,3,3,n/a,0
K.Ravaillion,Magpies,2017,3,C,46,8119,80833,0,13,n/a,1,n/a,n/a,1,4,0,0,0,5,n/a,1,4,0,2,6,n/a,0
A.Brazill,Magpies,2017,3,WD,62,8119,80299,4,1,n/a,2,n/a,n/a,1,0,0,0,0,1,n/a,1,1,0,6,7,n/a,0
A.Brandley,Magpies,2017,3,GD,62,8119,80470,1,0,n/a,2,n/a,n/a,1,0,0,0,0,0,n/a,1,9,0,12,21,n/a,0
S.Layton,Magpies,2017,3,GK,62,8119,80048,0,0,n/a,7,n/a,n/a,6,0,0,0,0,0,n/a,2,5,0,18,23,n/a,4
S.Brown,Magpies,2017,3,-,16,8119,80152,0,1,n/a,2,n/a,n/a,0,0,0,0,0,0,n/a,0,0,3,4,4,n/a,0
M.Wilson,Magpies,2017,3,-,0,8119,80474,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
C.Lange,Magpies,2017,3,-,36,8119,80449,12,7,n/a,0,n/a,n/a,0,5,4,1,3,2,n/a,0,2,0,1,3,n/a,0
M.Kumwenda,Vixens,2017,3,GS,62,804,80540,0,3,n/a,1,n/a,n/a,1,0,43,4,39,4,n/a,1,0,0,2,2,n/a,2
T.Philip,Vixens,2017,3,GA,62,804,80293,29,11,n/a,2,n/a,n/a,0,5,23,3,20,4,n/a,0,0,0,4,4,n/a,0
L.Watson,Vixens,2017,3,WA,62,804,994224,23,35,n/a,1,n/a,n/a,0,23,0,0,0,3,n/a,0,0,0,3,3,n/a,0
K.Moloney,Vixens,2017,3,C,62,804,991901,0,20,n/a,0,n/a,n/a,0,9,0,0,0,3,n/a,0,1,1,7,8,n/a,0
C.Watson,Vixens,2017,3,WD,62,804,994226,3,0,n/a,3,n/a,n/a,1,0,0,0,0,2,n/a,1,1,0,11,12,n/a,0
J.Weston,Vixens,2017,3,GD,62,804,80577,1,0,n/a,6,n/a,n/a,4,0,0,0,0,3,n/a,1,6,0,14,20,n/a,2
E.Mannix,Vixens,2017,3,GK,62,804,994213,0,0,n/a,10,n/a,n/a,7,0,0,0,0,2,n/a,3,5,0,8,13,n/a,4
K.Dehaney,Vixens,2017,3,-,0,804,1001920,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
E.Ryde,Vixens,2017,3,-,0,804,1001717,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
K.Watts,Vixens,2017,3,-,0,804,80572,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
S.Wallace,Swifts,2017,3,GS,62,806,1001944,0,4,n/a,3,n/a,n/a,0,2,54,11,43,9,n/a,0,0,0,0,0,n/a,4
H.Housby,Swifts,2017,3,GA,46,806,999128,17,16,n/a,1,n/a,n/a,2,4,14,1,13,2,n/a,1,0,0,0,0,n/a,0
P.Hadley,Swifts,2017,3,WA,62,806,80574,23,38,n/a,1,n/a,n/a,1,16,0,0,0,4,n/a,1,1,2,2,3,n/a,0
M.Proud,Swifts,2017,3,C,62,806,80439,0,26,n/a,2,n/a,n/a,3,12,0,0,0,3,n/a,3,4,1,5,9,n/a,0
A.McCulloch,Swifts,2017,3,WD,62,806,991904,8,0,n/a,1,n/a,n/a,0,0,0,0,0,2,n/a,0,1,1,4,5,n/a,0
M.Turner,Swifts,2017,3,GD,62,806,1003784,0,0,n/a,4,n/a,n/a,1,0,0,0,0,1,n/a,0,7,0,4,11,n/a,1
S.Klau,Swifts,2017,3,GK,62,806,998404,0,0,n/a,3,n/a,n/a,3,0,0,0,0,1,n/a,1,2,0,13,15,n/a,2
C.O'Brien,Swifts,2017,3,-,0,806,1001702,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
A.Sommerville,Swifts,2017,3,-,16,806,1001557,5,11,n/a,1,n/a,n/a,0,6,4,1,3,0,n/a,0,0,0,0,0,n/a,1
L.Moore,Swifts,2017,3,-,0,806,1001803,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
K.Bailey,Thunderbirds,2017,3,GS,50,801,80570,3,0,n/a,0,n/a,n/a,0,0,30,8,22,5,n/a,0,2,0,3,5,n/a,3
E.Bell,Thunderbirds,2017,3,GA,61,801,80067,11,9,n/a,0,n/a,n/a,0,4,28,10,18,12,n/a,0,1,0,6,7,n/a,2
C.Pitman,Thunderbirds,2017,3,WA,61,801,80301,19,43,n/a,2,n/a,n/a,3,14,0,0,0,1,n/a,2,0,0,3,3,n/a,0
J.Clarke,Thunderbirds,2017,3,C,61,801,80146,0,13,n/a,2,n/a,n/a,0,3,0,0,0,1,n/a,0,1,1,7,8,n/a,0
A.Agbeze,Thunderbirds,2017,3,WD,51,801,80127,3,0,n/a,1,n/a,n/a,1,0,0,0,0,2,n/a,1,2,0,3,5,n/a,0
F.Themann,Thunderbirds,2017,3,GD,57,801,994232,9,0,n/a,7,n/a,n/a,7,0,0,0,0,0,n/a,4,7,0,17,24,n/a,1
M.Kelly,Thunderbirds,2017,3,GK,61,801,80353,0,0,n/a,6,n/a,n/a,10,0,0,0,0,0,n/a,6,0,0,16,16,n/a,2
J.Cook,Thunderbirds,2017,3,-,3,801,1001710,0,0,n/a,0,n/a,n/a,0,0,2,1,1,0,n/a,0,0,0,0,0,n/a,0
G.Abernethy,Thunderbirds,2017,3,-,15,801,995700,0,5,n/a,2,n/a,n/a,0,1,0,0,0,0,n/a,0,0,0,3,3,n/a,0
C.Hodges,Thunderbirds,2017,3,-,9,801,1004493,3,2,n/a,0,n/a,n/a,0,2,5,4,1,2,n/a,0,0,0,0,0,n/a,0
C.Bassett,Lightning,2017,3,GS,61,8117,80113,0,4,n/a,1,n/a,n/a,0,1,46,3,43,5,n/a,0,0,0,2,2,n/a,1
C.Koenen,Lightning,2017,3,GA,61,8117,1001357,11,18,n/a,3,n/a,n/a,2,9,15,7,8,4,n/a,1,0,1,1,1,n/a,3
K.Browne,Lightning,2017,3,WA,61,8117,80575,16,31,n/a,1,n/a,n/a,0,9,0,0,0,1,n/a,0,0,0,3,3,n/a,0
L.Scherian,Lightning,2017,3,C,61,8117,80296,0,23,n/a,0,n/a,n/a,1,12,0,0,0,2,n/a,1,5,1,3,8,n/a,0
M.McAuliffe,Lightning,2017,3,WD,61,8117,998401,7,1,n/a,3,n/a,n/a,1,0,0,0,0,0,n/a,0,3,2,8,11,n/a,0
E.Mikaere,Lightning,2017,3,GD,31,8117,80393,3,1,n/a,3,n/a,n/a,3,1,0,0,0,0,n/a,1,5,0,4,9,n/a,2
G.Mentor,Lightning,2017,3,GK,61,8117,80010,0,0,n/a,13,n/a,n/a,10,0,0,0,0,0,n/a,3,3,0,8,11,n/a,4
K.Mostert,Lightning,2017,3,-,31,8117,80559,7,0,n/a,3,n/a,n/a,6,0,0,0,0,2,n/a,2,2,0,9,11,n/a,3
A.Unie,Lightning,2017,3,-,0,8117,1001703,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
M.Lutua,Lightning,2017,3,-,0,8117,1001916,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
S.Wallace,Swifts,2017,4,GS,61,806,1001944,0,0,n/a,0,n/a,n/a,0,0,55,7,48,5,n/a,0,0,0,0,0,n/a,2
A.Sommerville,Swifts,2017,4,GA,61,806,1001557,21,22,n/a,0,n/a,n/a,0,9,7,2,5,4,n/a,0,1,0,0,1,n/a,0
P.Hadley,Swifts,2017,4,WA,61,806,80574,30,41,n/a,0,n/a,n/a,1,7,0,0,0,2,n/a,1,0,0,0,0,n/a,0
M.Proud,Swifts,2017,4,C,61,806,80439,0,25,n/a,3,n/a,n/a,2,10,0,0,0,3,n/a,1,2,0,8,10,n/a,0
A.McCulloch,Swifts,2017,4,WD,61,806,991904,2,0,n/a,3,n/a,n/a,0,0,0,0,0,0,n/a,0,2,1,3,5,n/a,0
M.Turner,Swifts,2017,4,GD,61,806,1003784,0,0,n/a,7,n/a,n/a,1,0,0,0,0,0,n/a,0,10,0,14,24,n/a,1
S.Klau,Swifts,2017,4,GK,61,806,998404,0,0,n/a,3,n/a,n/a,3,0,0,0,0,0,n/a,1,13,0,13,26,n/a,1
L.Moore,Swifts,2017,4,-,0,806,1001803,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
M.Vaughan,Swifts,2017,4,-,0,806,1007303,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
C.O'Brien,Swifts,2017,4,-,0,806,1001702,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
R.Aiken,Firebirds,2017,4,GS,61,807,80078,0,6,n/a,0,n/a,n/a,0,1,57,12,45,1,n/a,0,1,0,1,2,n/a,9
G.Tippett,Firebirds,2017,4,GA,61,807,993463,15,26,n/a,1,n/a,n/a,0,8,22,5,17,8,n/a,0,0,0,3,3,n/a,2
C.Nevins,Firebirds,2017,4,WA,61,807,992954,33,34,n/a,0,n/a,n/a,0,7,0,0,0,3,n/a,0,0,0,2,2,n/a,0
E.Burger,Firebirds,2017,4,C,61,807,80552,0,22,n/a,2,n/a,n/a,3,11,0,0,0,4,n/a,2,1,0,5,7,n/a,1
G.Simpson,Firebirds,2017,4,WD,61,807,991905,3,0,n/a,3,n/a,n/a,2,0,0,0,0,1,n/a,1,1,0,9,10,n/a,0
K.Shimmin,Firebirds,2017,4,GD,36,807,80440,2,1,n/a,4,n/a,n/a,7,1,0,0,0,1,n/a,4,10,0,2,12,n/a,2
L.Clemesha,Firebirds,2017,4,GK,61,807,991903,0,0,n/a,3,n/a,n/a,3,0,0,0,0,1,n/a,2,7,0,13,20,n/a,1
K.Jenner,Firebirds,2017,4,-,25,807,1007219,2,0,n/a,0,n/a,n/a,4,0,0,0,0,0,n/a,2,1,0,7,8,n/a,2
A.Latu-Meafou,Firebirds,2017,4,-,0,807,1004465,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
J.Mi Mi,Firebirds,2017,4,-,0,807,1007220,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
M.Kumwenda,Vixens,2017,4,GS,61,804,80540,0,3,n/a,0,n/a,n/a,0,0,39,3,36,4,n/a,0,0,0,6,6,n/a,2
T.Philip,Vixens,2017,4,GA,61,804,80293,19,6,n/a,1,n/a,n/a,0,3,26,6,20,9,n/a,0,1,0,3,4,n/a,1
K.Watts,Vixens,2017,4,WA,46,804,80572,11,22,n/a,0,n/a,n/a,0,8,0,0,0,3,n/a,0,1,1,1,2,n/a,0
L.Watson,Vixens,2017,4,C,61,804,994224,5,46,n/a,1,n/a,n/a,1,18,0,0,0,1,n/a,0,3,0,3,7,n/a,0
K.Moloney,Vixens,2017,4,WD,61,804,991901,7,5,n/a,0,n/a,n/a,3,1,0,0,0,2,n/a,3,2,0,3,5,n/a,0
J.Weston,Vixens,2017,4,GD,61,804,80577,4,1,n/a,4,n/a,n/a,3,1,0,0,0,0,n/a,1,4,0,11,15,n/a,1
E.Mannix,Vixens,2017,4,GK,61,804,994213,0,0,n/a,9,n/a,n/a,10,0,0,0,0,1,n/a,2,5,0,15,20,n/a,3
K.Dehaney,Vixens,2017,4,-,0,804,1001920,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
C.Watson,Vixens,2017,4,-,16,804,994226,2,0,n/a,1,n/a,n/a,1,0,0,0,0,1,n/a,1,0,0,1,1,n/a,0
E.Ryde,Vixens,2017,4,-,0,804,1001717,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
K.Stanton,Fever,2017,4,GS,46,810,995218,0,4,n/a,1,n/a,n/a,0,3,38,10,28,12,n/a,0,0,0,4,4,n/a,4
N.Medhurst,Fever,2017,4,GA,61,810,80009,19,29,n/a,3,n/a,n/a,1,10,10,3,7,2,n/a,0,2,0,4,6,n/a,0
J.Anstiss,Fever,2017,4,WA,61,810,998408,6,4,n/a,4,n/a,n/a,2,1,0,0,0,0,n/a,1,0,0,13,14,n/a,0
V.Charles,Fever,2017,4,C,61,810,80473,0,24,n/a,1,n/a,n/a,0,8,0,0,0,2,n/a,0,3,0,8,11,n/a,0
S.Eagland,Fever,2017,4,WD,5,810,80452,0,0,n/a,1,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
S.Francis,Fever,2017,4,GD,61,810,80534,9,0,n/a,4,n/a,n/a,4,0,0,0,0,1,n/a,1,3,0,8,11,n/a,2
C.Bruce,Fever,2017,4,GK,61,810,80343,0,0,n/a,6,n/a,n/a,6,0,0,0,0,0,n/a,1,7,0,11,18,n/a,4
K.Beveridge,Fever,2017,4,-,16,810,80003,0,1,n/a,0,n/a,n/a,0,0,11,1,10,1,n/a,0,0,0,0,0,n/a,0
A.Lee-Jones,Fever,2017,4,-,0,810,997815,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
I.Colyer,Fever,2017,4,-,56,810,993360,17,19,n/a,2,n/a,n/a,0,11,0,0,0,3,n/a,0,1,0,3,4,n/a,0
C.Bassett,Lightning,2017,4,GS,61,8117,80113,0,3,n/a,1,n/a,n/a,0,0,47,2,45,3,n/a,0,0,0,3,3,n/a,1
S.Wood,Lightning,2017,4,GA,31,8117,80475,10,13,n/a,0,n/a,n/a,0,6,8,1,7,3,n/a,0,2,0,1,3,n/a,0
K.Browne,Lightning,2017,4,WA,61,8117,80575,21,25,n/a,0,n/a,n/a,0,13,0,0,0,1,n/a,0,0,0,3,3,n/a,0
L.Langman,Lightning,2017,4,C,61,8117,80105,3,18,n/a,2,n/a,n/a,0,8,0,0,0,4,n/a,0,1,1,3,4,n/a,0
K.Mostert,Lightning,2017,4,WD,52,8117,80559,8,0,n/a,1,n/a,n/a,5,0,0,0,0,2,n/a,3,5,1,18,23,n/a,0
E.Mikaere,Lightning,2017,4,GD,39,8117,80393,2,0,n/a,5,n/a,n/a,4,0,0,0,0,0,n/a,1,10,0,10,20,n/a,1
G.Mentor,Lightning,2017,4,GK,61,8117,80010,0,0,n/a,8,n/a,n/a,6,0,0,0,0,1,n/a,3,4,0,9,13,n/a,1
L.Scherian,Lightning,2017,4,-,17,8117,80296,0,4,n/a,0,n/a,n/a,0,1,0,0,0,2,n/a,0,0,0,2,2,n/a,0
M.McAuliffe,Lightning,2017,4,-,14,8117,998401,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,1,0,5,6,n/a,0
C.Koenen,Lightning,2017,4,-,31,8117,1001357,7,10,n/a,1,n/a,n/a,0,8,3,1,2,2,n/a,0,1,0,2,3,n/a,0
J.Harten,GIANTS,2017,4,GS,31,8118,80150,0,5,n/a,1,n/a,n/a,0,0,19,4,15,6,n/a,0,0,0,0,0,n/a,1
S.Pettitt,GIANTS,2017,4,GA,61,8118,80072,15,18,n/a,2,n/a,n/a,0,7,29,6,23,5,n/a,0,1,0,5,6,n/a,0
K.Green,GIANTS,2017,4,WA,61,8118,80069,27,39,n/a,0,n/a,n/a,1,17,0,0,0,2,n/a,1,2,0,3,5,n/a,0
S.Guthrie,GIANTS,2017,4,C,61,8118,80535,0,20,n/a,3,n/a,n/a,1,9,0,0,0,1,n/a,1,1,1,7,8,n/a,0
J.Price,GIANTS,2017,4,WD,61,8118,80701,1,2,n/a,2,n/a,n/a,2,1,0,0,0,1,n/a,1,5,0,9,14,n/a,0
B.Bulley,GIANTS,2017,4,GD,61,8118,80068,6,0,n/a,4,n/a,n/a,4,0,0,0,0,0,n/a,0,2,0,11,13,n/a,1
S.Poolman,GIANTS,2017,4,GK,61,8118,991899,0,0,n/a,2,n/a,n/a,5,0,0,0,0,0,n/a,4,2,0,16,18,n/a,0
T.Anderson,GIANTS,2017,4,-,0,8118,1004484,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
K.Brice,GIANTS,2017,4,-,31,8118,999823,0,1,n/a,1,n/a,n/a,0,1,19,2,17,2,n/a,0,0,0,2,2,n/a,2
T.Davies,GIANTS,2017,4,-,0,8118,996140,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
J.Cook,Thunderbirds,2017,4,GS,19,801,1001710,0,0,n/a,0,n/a,n/a,0,0,9,1,8,1,n/a,0,0,0,0,0,n/a,1
E.Bell,Thunderbirds,2017,4,GA,61,801,80067,13,15,n/a,0,n/a,n/a,1,8,12,4,8,6,n/a,1,1,0,4,5,n/a,0
C.Pitman,Thunderbirds,2017,4,WA,46,801,80301,9,20,n/a,3,n/a,n/a,3,9,0,0,0,1,n/a,2,0,0,0,0,n/a,0
J.Clarke,Thunderbirds,2017,4,C,61,801,80146,4,7,n/a,2,n/a,n/a,0,1,0,0,0,2,n/a,0,1,4,6,7,n/a,0
A.Agbeze,Thunderbirds,2017,4,WD,61,801,80127,10,0,n/a,3,n/a,n/a,3,0,0,0,0,2,n/a,0,1,0,8,9,n/a,2
F.Themann,Thunderbirds,2017,4,GD,61,801,994232,10,0,n/a,1,n/a,n/a,7,0,0,0,0,1,n/a,2,2,0,21,23,n/a,4
M.Kelly,Thunderbirds,2017,4,GK,31,801,80353,0,0,n/a,4,n/a,n/a,2,0,0,0,0,1,n/a,1,4,0,6,10,n/a,0
K.Bailey,Thunderbirds,2017,4,-,16,801,80570,0,0,n/a,0,n/a,n/a,0,0,12,2,10,2,n/a,0,0,0,2,2,n/a,2
G.Abernethy,Thunderbirds,2017,4,-,31,801,995700,0,16,n/a,0,n/a,n/a,0,4,0,0,0,0,n/a,0,0,0,4,4,n/a,0
S.Glasgow,Thunderbirds,2017,4,-,43,801,1007298,8,6,n/a,1,n/a,n/a,0,3,23,4,19,0,n/a,0,0,0,0,0,n/a,2
C.Thwaites,Magpies,2017,4,GS,61,8119,80052,0,2,n/a,0,n/a,n/a,0,0,47,1,46,3,n/a,0,0,0,1,1,n/a,4
C.Lange,Magpies,2017,4,GA,43,8119,80449,6,7,n/a,0,n/a,n/a,0,3,22,12,10,7,n/a,0,0,1,3,3,n/a,1
M.Robinson,Magpies,2017,4,WA,54,8119,80041,24,30,n/a,0,n/a,n/a,2,14,0,0,0,3,n/a,2,1,0,4,5,n/a,0
K.Ravaillion,Magpies,2017,4,C,61,8119,80833,1,37,n/a,2,n/a,n/a,3,16,0,0,0,0,n/a,2,2,0,5,7,n/a,0
A.Brazill,Magpies,2017,4,WD,61,8119,80299,9,2,n/a,3,n/a,n/a,4,1,0,0,0,0,n/a,3,0,1,8,8,n/a,0
A.Brandley,Magpies,2017,4,GD,52,8119,80470,2,0,n/a,4,n/a,n/a,3,0,0,0,0,0,n/a,1,0,0,9,9,n/a,1
S.Layton,Magpies,2017,4,GK,61,8119,80048,0,0,n/a,5,n/a,n/a,9,0,0,0,0,0,n/a,8,1,1,17,18,n/a,1
S.Brown,Magpies,2017,4,-,7,8119,80152,0,4,n/a,0,n/a,n/a,0,2,0,0,0,0,n/a,0,0,0,3,3,n/a,0
M.Wilson,Magpies,2017,4,-,9,8119,80474,1,0,n/a,3,n/a,n/a,0,0,0,0,0,0,n/a,0,2,0,0,2,n/a,0
A.Teague-Neeld,Magpies,2017,4,-,19,8119,994215,9,0,n/a,0,n/a,n/a,0,0,12,4,8,5,n/a,0,0,0,1,1,n/a,0
S.Wallace,Swifts,2017,5,GS,62,806,1001944,0,2,n/a,0,n/a,n/a,0,1,37,3,34,5,n/a,0,0,0,3,3,n/a,3
A.Sommerville,Swifts,2017,5,GA,62,806,1001557,15,9,n/a,0,n/a,n/a,0,3,14,3,11,3,n/a,0,1,0,2,3,n/a,0
P.Hadley,Swifts,2017,5,WA,62,806,80574,13,34,n/a,0,n/a,n/a,1,10,0,0,0,7,n/a,1,1,1,7,8,n/a,0
M.Proud,Swifts,2017,5,C,47,806,80439,0,22,n/a,0,n/a,n/a,0,10,0,0,0,2,n/a,0,1,0,5,6,n/a,0
A.McCulloch,Swifts,2017,5,WD,62,806,991904,7,0,n/a,0,n/a,n/a,0,0,0,0,0,1,n/a,0,2,1,5,8,n/a,0
M.Turner,Swifts,2017,5,GD,62,806,1003784,3,0,n/a,5,n/a,n/a,4,0,0,0,0,1,n/a,1,10,0,8,18,n/a,1
S.Klau,Swifts,2017,5,GK,62,806,998404,0,0,n/a,7,n/a,n/a,8,0,0,0,0,1,n/a,1,6,0,21,27,n/a,3
L.Moore,Swifts,2017,5,-,0,806,1001803,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
M.Vaughan,Swifts,2017,5,-,0,806,1007303,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
C.O'Brien,Swifts,2017,5,-,16,806,1001702,7,6,n/a,0,n/a,n/a,0,1,0,0,0,0,n/a,0,2,0,0,2,n/a,0
K.Stanton,Fever,2017,5,GS,62,810,995218,0,5,n/a,1,n/a,n/a,0,2,56,13,43,7,n/a,0,0,0,2,2,n/a,2
N.Medhurst,Fever,2017,5,GA,62,810,80009,18,19,n/a,2,n/a,n/a,0,8,9,2,7,7,n/a,0,0,0,3,3,n/a,0
I.Colyer,Fever,2017,5,WA,62,810,993360,19,9,n/a,0,n/a,n/a,0,2,0,0,0,2,n/a,0,2,1,5,7,n/a,0
V.Charles,Fever,2017,5,C,62,810,80473,0,29,n/a,0,n/a,n/a,0,9,0,0,0,2,n/a,0,1,0,6,7,n/a,0
J.Anstiss,Fever,2017,5,WD,62,810,998408,3,0,n/a,1,n/a,n/a,3,0,0,0,0,0,n/a,3,4,0,12,16,n/a,0
S.Francis,Fever,2017,5,GD,62,810,80534,4,0,n/a,6,n/a,n/a,1,0,0,0,0,1,n/a,0,3,0,7,10,n/a,1
C.Bruce,Fever,2017,5,GK,62,810,80343,0,0,n/a,7,n/a,n/a,8,0,0,0,0,0,n/a,5,13,0,7,20,n/a,1
J.Eales,Fever,2017,5,-,0,810,1007307,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
K.Beveridge,Fever,2017,5,-,0,810,80003,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
A.Lee-Jones,Fever,2017,5,-,0,810,997815,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
M.Kumwenda,Vixens,2017,5,GS,61,804,80540,0,2,n/a,0,n/a,n/a,0,1,43,2,41,4,n/a,0,0,0,1,1,n/a,2
T.Philip,Vixens,2017,5,GA,61,804,80293,27,14,n/a,0,n/a,n/a,0,4,27,2,25,6,n/a,0,0,0,1,1,n/a,0
L.Watson,Vixens,2017,5,WA,61,804,994224,15,34,n/a,0,n/a,n/a,0,16,0,0,0,4,n/a,0,2,1,5,7,n/a,0
K.Moloney,Vixens,2017,5,C,61,804,991901,0,25,n/a,0,n/a,n/a,0,5,0,0,0,2,n/a,0,0,1,4,4,n/a,0
C.Watson,Vixens,2017,5,WD,61,804,994226,11,0,n/a,0,n/a,n/a,2,0,0,0,0,1,n/a,2,4,1,3,7,n/a,0
J.Weston,Vixens,2017,5,GD,61,804,80577,3,1,n/a,0,n/a,n/a,3,1,0,0,0,1,n/a,0,5,0,13,18,n/a,3
E.Mannix,Vixens,2017,5,GK,61,804,994213,0,0,n/a,2,n/a,n/a,2,0,0,0,0,0,n/a,2,7,0,19,26,n/a,0
E.Ryde,Vixens,2017,5,-,0,804,1001717,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
K.Watts,Vixens,2017,5,-,0,804,80572,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
K.Dehaney,Vixens,2017,5,-,0,804,1001920,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
R.Aiken,Firebirds,2017,5,GS,61,807,80078,0,7,n/a,1,n/a,n/a,0,4,46,9,37,9,n/a,0,2,0,2,4,n/a,5
G.Tippett,Firebirds,2017,5,GA,46,807,993463,16,17,n/a,0,n/a,n/a,0,4,11,3,8,8,n/a,0,1,0,3,4,n/a,0
C.Nevins,Firebirds,2017,5,WA,61,807,992954,11,34,n/a,1,n/a,n/a,0,9,0,0,0,2,n/a,0,0,0,5,5,n/a,0
E.Burger,Firebirds,2017,5,C,42,807,80552,0,9,n/a,2,n/a,n/a,2,3,0,0,0,4,n/a,2,2,1,5,7,n/a,0
G.Simpson,Firebirds,2017,5,WD,61,807,991905,8,1,n/a,3,n/a,n/a,2,0,0,0,0,1,n/a,2,2,1,7,9,n/a,0
