matchNo,team,opponent,matchType,surname,givenNames,courtPosition_Q1,courtPosition_Q2,courtPosition_Q3,courtPosition_Q4,minutesPlayed,goalsScored,goalsAttempted,goalsMissed,shootingPer,goalAssists,feeds,centrePassReceives,gains,intercepts,deflections,attackingRebounds,defensiveRebounds,totalRebounds,pickups,contactPenalties,obstructionPenalties,totalPenalties,offsides,badHands,footwork,otherError,totalErrors
22,Uganda,Northern Ireland,Pool,PEACE,Proscovia,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Northern Ireland,Uganda,Pool,BOWMAN,Jenna,I,GS,GS,GS,17.0,2.0,8.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
22,Northern Ireland,Uganda,Pool,COOPER,Niamh,WD,WD,WD,WD,45.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0
22,Northern Ireland,Uganda,Pool,CROSBIE,Ciara,GS,GA,GA,GA,52.0,14.0,20.0,6.0,70.0,1.0,2.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,5.0,4.0,9.0,0.0,1.0,0.0,0.0,1.0
22,Northern Ireland,Uganda,Pool,DRAYNE,Michelle,WA,WA,C,C,38.0,0.0,0.0,0.0,0.0,8.0,22.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0
22,Northern Ireland,Uganda,Pool,KEENAN,Frances,I,WA,WA,WA,23.0,0.0,0.0,0.0,0.0,1.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
22,Northern Ireland,Uganda,Pool,MAGEE,Emma,GA,GA,GS,GS,43.0,7.0,11.0,4.0,63.63636363636363,5.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,0.0,1.0,0.0,0.0,1.0
22,Northern Ireland,Uganda,Pool,MAGEE,Michelle,GK,GK,GD,GD,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,1.0,1.0,4.0,9.0,3.0,12.0,1.0,0.0,0.0,0.0,1.0
22,Northern Ireland,Uganda,Pool,MCCANN,Maria,I,I,I,GD,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
22,Northern Ireland,Uganda,Pool,MCDONALD,Olivia,I,I,GK,GK,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
22,Northern Ireland,Uganda,Pool,MCGRATH,Georgie,I,I,I,GA,8.0,3.0,5.0,2.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22,Northern Ireland,Uganda,Pool,O'HANLON,Caroline,C,C,WA,WA,52.0,0.0,0.0,0.0,0.0,7.0,21.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0
22,Northern Ireland,Uganda,Pool,TONER,Fionnuala,GD,GD,WD,WD,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0
23,Scotland,Barbados,Pool,BARRIE,Emma,I,I,GS,GS,30.0,20.0,25.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
23,Scotland,Barbados,Pool,BOYLE,Kelly,I,I,C,C,30.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
23,Scotland,Barbados,Pool,CHRISTIAN,Iona,WA,WA,WA,I,30.0,0.0,0.0,0.0,0.0,15.0,26.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
23,Scotland,Barbados,Pool,CONWAY,Rachel Olive,I,I,GK,GK,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,2.0,2.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0
23,Scotland,Barbados,Pool,GOODWIN,Beth,GS,GS,GS,GA,45.0,30.0,34.0,4.0,88.23529411764706,9.0,12.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
23,Scotland,Barbados,Pool,LEIGHTON,Hannah,C,C,C,WD,45.0,0.0,0.0,0.0,0.0,15.0,22.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0
23,Scotland,Barbados,Pool,LOVE,Emma,I,I,WA,WA,30.0,0.0,0.0,0.0,0.0,12.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,0.0,2.0,0.0,0.0,2.0
23,Scotland,Barbados,Pool,MACPHAIL,Sarah,I,I,WD,GD,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
23,Scotland,Barbados,Pool,MAXWELL,Claire,WD,WD,WD,I,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
23,Scotland,Barbados,Pool,MCCALL,Niamh,GA,GA,GA,GA,45.0,22.0,25.0,3.0,88.0,10.0,13.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0
23,Scotland,Barbados,Pool,NICHOLL,Emily,GD,GD,GD,GD,45.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,2.0,0.0,1.0,1.0,2.0,11.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0
23,Scotland,Barbados,Pool,TAIT,Lauren,GK,GK,GK,I,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,6.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
23,Barbados,Scotland,Pool,AGARD,Faye Yvette,I,GS,GS,GS,41.0,19.0,23.0,4.0,82.6086956521739,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,5.0,0.0,2.0,0.0,0.0,2.0
23,Barbados,Scotland,Pool,AZORE-BRUCE,Shonette Teshome Rashan,GK,GK,GK,GK,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,7.0,0.0,5.0,5.0,5.0,9.0,9.0,18.0,0.0,1.0,0.0,1.0,2.0
23,Barbados,Scotland,Pool,BLACKMAN,Latonia Natasha Carolann,GA,WA,WA,GA,60.0,0.0,0.0,0.0,0.0,11.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0
23,Barbados,Scotland,Pool,BOBB,Vanessa Naomi,WD,I,I,WD,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
23,Barbados,Scotland,Pool,BROWNE,Samantha Terri-ann Olivia,WD,WD,WD,WA,33.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0
23,Barbados,Scotland,Pool,HOLDER,Brianna Makala,WA,GA,GA,GA,53.0,4.0,6.0,2.0,66.66666666666666,3.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,3.0,0.0,0.0,3.0
23,Barbados,Scotland,Pool,KIRTON,Zakiya Winet,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Barbados,Scotland,Pool,ROCK-YAW,Tonisha Claradine,C,C,WD,GD,43.0,0.0,0.0,0.0,0.0,2.0,3.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,9.0,3.0,12.0,1.0,3.0,1.0,1.0,6.0
23,Barbados,Scotland,Pool,SHEPHERD,Stephian Onesia Briana,C,C,I,I,14.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
23,Barbados,Scotland,Pool,SMITH,Sabreena Natasha,I,I,C,C,30.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
23,Barbados,Scotland,Pool,STOUTE,Akeena Kelicia,GD,GD,GD,GD,49.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,3.0,0.0,1.0,1.0,0.0,5.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0
23,Barbados,Scotland,Pool,WHARTON,Shonica Deandra,GS,GS,I,I,19.0,5.0,8.0,3.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24,Malawi,Trinidad and Tobago,Pool,CHIMALIRO,Jane,I,GA,GA,GA,45.0,16.0,16.0,0.0,100.0,6.0,9.0,17.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0
24,Malawi,Trinidad and Tobago,Pool,DAMBO,Martha,WD,WD,WD,WD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,4.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
24,Malawi,Trinidad and Tobago,Pool,DIMBA,Shira,I,I,I,C,15.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
24,Malawi,Trinidad and Tobago,Pool,GALLETA,Thandie Mwale,C,C,C,WA,50.0,0.0,0.0,0.0,0.0,26.0,26.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0
24,Malawi,Trinidad and Tobago,Pool,KUMWENDA,Bridget,WA,WA,WA,WA,45.0,0.0,0.0,0.0,0.0,19.0,27.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
24,Malawi,Trinidad and Tobago,Pool,KUMWENDA,Mwai Jasinta,GS,GS,GS,I,30.0,27.0,28.0,1.0,96.42857142857143,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
24,Malawi,Trinidad and Tobago,Pool,LWAZI,Takondwa,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Malawi,Trinidad and Tobago,Pool,MTUKULE,Caroline Brighton,GD,GD,GD,GD,54.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,2.0,0.0,3.0,0.0,1.0,1.0,5.0,4.0,2.0,6.0,0.0,1.0,0.0,0.0,1.0
24,Malawi,Trinidad and Tobago,Pool,MVULA,Joyce,I,I,GS,GS,30.0,22.0,26.0,4.0,84.61538461538461,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0
24,Malawi,Trinidad and Tobago,Pool,NGWIRA,Loreen,I,I,GK,GK,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0
24,Malawi,Trinidad and Tobago,Pool,SIMTOWE,Sindi,GA,GA,I,GA,25.0,5.0,6.0,1.0,83.33333333333334,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
24,Malawi,Trinidad and Tobago,Pool,VINKHUMBO,Towera Angela,GK,GK,GD,GD,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,2.0,0.0,1.0,1.0,1.0,5.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0
24,Trinidad and Tobago,Malawi,Pool,BAPTISTE,Aniecia,WD,GD,GD,GD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,6.0,0.0,0.0,0.0,3.0,14.0,5.0,19.0,0.0,1.0,0.0,0.0,1.0
24,Trinidad and Tobago,Malawi,Pool,BRUNO,Tia,I,I,I,WD,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
24,Trinidad and Tobago,Malawi,Pool,CASSIMY,Janeisha,WA,WD,WD,C,34.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0
24,Trinidad and Tobago,Malawi,Pool,COOPER,Joelisa,GA,I,GS,GA,39.0,2.0,4.0,2.0,50.0,7.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0
24,Trinidad and Tobago,Malawi,Pool,DILLON,Tianna,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Trinidad and Tobago,Malawi,Pool,DOUGLAS,Oprah,C,I,C,C,24.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0
24,Trinidad and Tobago,Malawi,Pool,GREENE,Shaquanda,GK,GK,GK,GK,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,1.0,5.0,15.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0
24,Trinidad and Tobago,Malawi,Pool,HAGLEY,Faith,C,C,C,C,31.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
24,Trinidad and Tobago,Malawi,Pool,HOLLINGSWORTH,Tahirah,GA,GA,WA,WA,36.0,5.0,9.0,4.0,55.55555555555556,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0
24,Trinidad and Tobago,Malawi,Pool,MCEACHRANE,Jeresia,GD,WD,WD,WD,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0
24,Trinidad and Tobago,Malawi,Pool,NOEL,Afeisha,GS,GS,GA,GS,60.0,23.0,26.0,3.0,88.46153846153845,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
24,Trinidad and Tobago,Malawi,Pool,SEEMUNGAL,Shantel,WA,WA,WA,WA,36.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0
25,Australia,Jamaica,Pool,ARYANG,Sunday,I,GD,GD,I,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Australia,Jamaica,Pool,AUSTIN,Kiera,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Australia,Jamaica,Pool,BRAZILL,Ashleigh,WD,WD,WD,WD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
25,Australia,Jamaica,Pool,BRUCE,Courtney,GK,GK,GK,GD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,5.0,9.0,6.0,15.0,0.0,0.0,0.0,1.0,1.0
25,Australia,Jamaica,Pool,BUETA,Gretel,GS,GS,GS,GS,60.0,36.0,39.0,3.0,92.3076923076923,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0
25,Australia,Jamaica,Pool,HADLEY,Paige,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Australia,Jamaica,Pool,KLAU,Sarah,I,I,I,GK,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
25,Australia,Jamaica,Pool,KOENEN,Cara,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Australia,Jamaica,Pool,MOLONEY,Kate,C,C,C,C,60.0,0.0,0.0,0.0,0.0,11.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
25,Australia,Jamaica,Pool,WATSON,Liz,WA,WA,WA,WA,60.0,0.0,0.0,0.0,0.0,26.0,42.0,30.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,7.0,2.0,9.0,0.0,1.0,0.0,0.0,1.0
25,Australia,Jamaica,Pool,WESTON,Joanna,GD,GD,GD,GD,52.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,12.0,0.0,1.0,0.0,0.0,1.0
25,Australia,Jamaica,Pool,WOOD,Steph,GA,GA,GA,GA,60.0,19.0,22.0,3.0,86.36363636363636,15.0,18.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,4.0,0.0,2.0,0.0,0.0,2.0
25,Jamaica,Australia,Pool,BECKFORD,Shanice Horasha,GA,GA,GA,GA,60.0,10.0,10.0,0.0,100.0,18.0,20.0,28.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
25,Jamaica,Australia,Pool,DEHANEY,Kadie-ann Alicia,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Jamaica,Australia,Pool,DIXON-ROCHESTER,Nicole,C,C,C,C,60.0,0.0,0.0,0.0,0.0,23.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,12.0,0.0,2.0,1.0,0.0,3.0
25,Jamaica,Australia,Pool,FOWLER,Jhaniele Karyl,GS,GS,GS,GS,60.0,47.0,50.0,3.0,94.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
25,Jamaica,Australia,Pool,HEMMINGS,Shadian Toni-ann,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Jamaica,Australia,Pool,NELSON,Shimona,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Jamaica,Australia,Pool,ROBINSON,Rebekah Theresa,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Jamaica,Australia,Pool,STERLING,Shamera Shadae,GK,GK,GK,GK,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,2.0,2.0,7.0,8.0,7.0,15.0,0.0,2.0,0.0,0.0,2.0
25,Jamaica,Australia,Pool,THOMAS,Adean Tamesha,I,I,WA,WA,15.0,0.0,0.0,0.0,0.0,5.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25,Jamaica,Australia,Pool,WARD,Jodi-Ann,WD,WD,WD,WD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,4.0,0.0,0.0,0.0,5.0,7.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0
25,Jamaica,Australia,Pool,WILLIAMS,Khadijah Amoy,WA,WA,WA,WA,45.0,0.0,0.0,0.0,0.0,9.0,11.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0
25,Jamaica,Australia,Pool,WILSON,Latanya Amoy,GD,GD,GD,GD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,10.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0
26,Wales,Barbados,Pool,CREAK,Betsy,GA,GS,GS,GS,60.0,30.0,33.0,3.0,90.9090909090909,6.0,9.0,9.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0
26,Wales,Barbados,Pool,DRANE,Suzy,C,C,C,C,60.0,0.0,0.0,0.0,0.0,17.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,2.0,9.0,0.0,1.0,0.0,0.0,1.0
26,Wales,Barbados,Pool,DYKE,Bethan,WA,WA,WA,WA,54.0,0.0,0.0,0.0,0.0,25.0,42.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0
26,Wales,Barbados,Pool,JONES,Clare,I,I,WD,WD,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,4.0,0.0,0.0,0.0,2.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
26,Wales,Barbados,Pool,JONES,Nia,WD,WD,WD,I,30.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
26,Wales,Barbados,Pool,O'DWYER,Shona,I,I,I,WA,6.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Wales,Barbados,Pool,POWELL-DAVIES,Ella,GD,GD,GD,GD,60.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,4.0,7.0,0.0,1.0,1.0,2.0,15.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0
26,Wales,Barbados,Pool,ROBERTS,Eleanor,I,GA,GA,GA,31.0,9.0,14.0,5.0,64.28571428571429,7.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
26,Wales,Barbados,Pool,ROWE,Georgia,GS,GS,I,I,29.0,21.0,24.0,3.0,87.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,3.0
26,Wales,Barbados,Pool,SHAW,Christina,GK,GK,I,GK,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
26,Wales,Barbados,Pool,THOMAS,Leila,I,GK,GK,GK,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0
26,Wales,Barbados,Pool,YARRANTON,Phillipa,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Barbados,Wales,Pool,AGARD,Faye Yvette,I,I,I,GS,6.0,4.0,5.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Barbados,Wales,Pool,AZORE-BRUCE,Shonette Teshome Rashan,GK,GK,GK,GK,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,7.0,0.0,2.0,2.0,4.0,7.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0
26,Barbados,Wales,Pool,BLACKMAN,Latonia Natasha Carolann,GA,GA,GA,GA,60.0,19.0,19.0,0.0,100.0,11.0,15.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
26,Barbados,Wales,Pool,BOBB,Vanessa Naomi,I,WD,WD,I,17.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,1.0,0.0,0.0,1.0,2.0
26,Barbados,Wales,Pool,BROWNE,Samantha Terri-ann Olivia,WD,WD,WD,WD,43.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,6.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0
26,Barbados,Wales,Pool,HOLDER,Brianna Makala,WA,WA,WA,WA,60.0,0.0,0.0,0.0,0.0,14.0,31.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0
