roundNo,matchNo,quarterNo,teamName,centrePassRec,centrePassX,centrePassY,secondPhaseRec,secondPhaseX,secondPhaseY
9,34,4,Fever,GA,49,128,WA,86.0,186.0
9,34,4,Fever,GD,63,84,C,74.0,108.0
9,34,4,Fever,GA,20,126,,,
9,35,1,Swifts,WA,37,117,GA,52.0,128.0
9,35,1,Swifts,WA,66,120,WA,16.0,174.0
9,35,1,Swifts,WA,13,127,GA,11.0,166.0
9,35,1,Swifts,GA,79,121,WA,53.0,127.0
9,35,1,Swifts,WA,75,121,GA,7.0,160.0
9,35,1,Swifts,GA,80,124,WA,83.0,151.0
9,35,1,Swifts,WA,81,125,GD,53.0,77.0
9,35,1,Swifts,GA,79,126,GD,66.0,109.0
9,35,1,Swifts,WA,67,123,WA,14.0,139.0
9,35,1,Swifts,WA,67,111,,,
9,35,1,Swifts,WA,22,125,GS,13.0,158.0
9,35,1,Swifts,WA,82,125,GA,60.0,146.0
9,35,1,Swifts,WD,32,115,WA,17.0,128.0
9,35,1,Swifts,WA,28,129,GS,8.0,178.0
9,35,1,Swifts,GA,80,119,WA,13.0,168.0
9,35,1,Swifts,GA,70,114,C,55.0,128.0
9,35,1,Swifts,WA,36,113,,,
9,35,2,Swifts,GA,30,119,WA,16.0,131.0
9,35,2,Swifts,WA,72,127,,,
9,35,2,Swifts,GD,16,106,WA,14.0,132.0
9,35,2,Swifts,WD,14,109,C,19.0,140.0
9,35,2,Swifts,GA,37,128,WA,28.0,162.0
9,35,2,Swifts,WA,28,124,GA,72.0,149.0
9,35,2,Swifts,GA,66,131,WA,37.0,153.0
9,35,2,Swifts,GA,83,124,C,64.0,145.0
9,35,2,Swifts,WA,15,112,WD,37.0,84.0
9,35,2,Swifts,WA,82,125,GA,95.0,148.0
9,35,2,Swifts,GA,39,123,WD,82.0,123.0
9,35,2,Swifts,WA,21,129,GS,20.0,165.0
9,35,2,Swifts,GA,80,119,,,
9,35,2,Swifts,WA,89,106,GA,79.0,132.0
9,35,2,Swifts,GD,76,93,C,51.0,91.0
9,35,2,Swifts,WA,87,115,,,
9,35,3,Swifts,WA,45,112,GS,19.0,154.0
9,35,3,Swifts,WA,25,117,WD,7.0,111.0
9,35,3,Swifts,GA,36,121,WA,25.0,140.0
9,35,3,Swifts,WA,57,123,WA,83.0,172.0
9,35,3,Swifts,GA,29,123,C,38.0,149.0
9,35,3,Swifts,GA,79,123,WD,65.0,99.0
9,35,3,Swifts,WA,78,124,GA,55.0,141.0
9,35,3,Swifts,GA,77,125,GD,29.0,121.0
9,35,3,Swifts,WA,23,128,GA,40.0,131.0
9,35,3,Swifts,GA,71,122,C,13.0,187.0
9,35,3,Swifts,GA,16,126,WA,35.0,154.0
9,35,3,Swifts,GA,64,126,WA,10.0,186.0
9,35,3,Swifts,WA,33,128,,,
9,35,4,Swifts,GA,91,128,C,75.0,143.0
9,35,4,Swifts,GA,52,122,GS,47.0,158.0
9,35,4,Swifts,GA,69,124,,,
9,35,4,Swifts,UNKNOWN,24,127,WD,43.0,133.0
9,35,4,Swifts,GA,79,123,WD,59.0,130.0
9,35,4,Swifts,WA,73,127,GA,94.0,152.0
9,35,4,Swifts,GA,91,126,WA,50.0,129.0
9,35,4,Swifts,WA,66,116,GA,96.0,128.0
9,35,4,Swifts,GA,54,121,GD,90.0,109.0
9,35,4,Swifts,WD,69,128,GA,79.0,174.0
9,35,4,Swifts,GA,89,127,C,50.0,145.0
9,35,4,Swifts,WD,29,110,WA,21.0,143.0
9,35,4,Swifts,GA,60,123,C,48.0,147.0
9,35,4,Swifts,WA,65,125,,,
9,35,1,Vixens,WA,19,124,GA,16.0,148.0
9,35,1,Vixens,WA,22,128,WD,36.0,123.0
9,35,1,Vixens,WA,29,128,C,53.0,122.0
9,35,1,Vixens,GA,78,130,WA,50.0,141.0
9,35,1,Vixens,GA,96,116,WA,92.0,145.0
9,35,1,Vixens,WA,26,123,GA,68.0,194.0
9,35,1,Vixens,GD,15,85,GA,53.0,122.0
9,35,1,Vixens,WA,19,126,WD,37.0,128.0
9,35,1,Vixens,GA,29,125,C,50.0,129.0
9,35,1,Vixens,GA,27,130,WA,48.0,132.0
9,35,1,Vixens,WA,85,120,WD,72.0,113.0
9,35,1,Vixens,GA,29,127,WA,53.0,146.0
9,35,1,Vixens,WA,23,129,C,37.0,130.0
9,35,1,Vixens,WD,78,98,,,
9,35,1,Vixens,GA,34,127,WD,36.0,111.0
9,35,1,Vixens,WA,72,110,GA,92.0,142.0
9,35,1,Vixens,GA,62,119,C,62.0,127.0
9,35,1,Vixens,WA,71,118,,,
9,35,2,Vixens,WA,63,117,GA,44.0,138.0
9,35,2,Vixens,GA,73,115,C,49.0,124.0
9,35,2,Vixens,GA,80,121,WD,32.0,125.0
9,35,2,Vixens,WA,70,111,GA,48.0,126.0
9,35,2,Vixens,WA,33,119,GD,77.0,108.0
9,35,2,Vixens,GA,13,125,WA,46.0,137.0
9,35,2,Vixens,GA,78,110,WA,67.0,128.0
9,35,2,Vixens,WA,75,119,GA,81.0,136.0
9,35,2,Vixens,WA,73,119,GA,53.0,138.0
9,35,2,Vixens,GA,40,123,WA,11.0,141.0
9,35,2,Vixens,GA,80,123,C,57.0,125.0
9,35,2,Vixens,WA,29,117,WD,45.0,111.0
9,35,2,Vixens,GA,17,119,WD,80.0,123.0
9,35,2,Vixens,WA,79,125,WA,62.0,140.0
9,35,2,Vixens,GA,45,123,,,
9,35,3,Vixens,WA,83,123,GA,95.0,144.0
9,35,3,Vixens,GA,88,121,C,73.0,134.0
9,35,3,Vixens,WA,24,130,C,75.0,150.0
9,35,3,Vixens,GA,23,131,WA,32.0,151.0
9,35,3,Vixens,WA,25,120,GA,14.0,135.0
9,35,3,Vixens,GA,34,126,C,19.0,124.0
9,35,3,Vixens,WA,51,124,GS,54.0,158.0
9,35,3,Vixens,GA,30,129,GD,13.0,121.0
9,35,3,Vixens,WA,96,127,GS,55.0,194.0
9,35,3,Vixens,WA,83,127,GA,47.0,128.0
9,35,3,Vixens,WD,82,128,WA,55.0,124.0
9,35,3,Vixens,GA,85,125,WD,68.0,128.0
9,35,3,Vixens,WA,24,122,GA,20.0,139.0
9,35,3,Vixens,WA,48,120,,,
9,35,4,Vixens,WA,19,125,GA,23.0,127.0
9,35,4,Vixens,WA,62,119,GA,84.0,134.0
9,35,4,Vixens,GA,25,122,C,48.0,125.0
9,35,4,Vixens,GD,8,90,C,23.0,80.0
9,35,4,Vixens,GA,78,123,WD,50.0,126.0
9,35,4,Vixens,GA,80,111,WD,58.0,116.0
9,35,4,Vixens,WA,18,118,GA,11.0,138.0
9,35,4,Vixens,WA,35,124,GA,69.0,150.0
9,35,4,Vixens,WA,65,115,GA,73.0,141.0
9,35,4,Vixens,WD,26,90,WA,57.0,113.0
9,35,4,Vixens,GA,34,122,GD,72.0,100.0
9,35,4,Vixens,WA,28,123,C,52.0,125.0
9,35,4,Vixens,WD,9,113,,,
9,36,1,Lightning,GA,11,123,WA,29.0,134.0
9,36,1,Lightning,GA,60,124,WA,31.0,166.0
9,36,1,Lightning,GA,63,120,WA,21.0,162.0
9,36,1,Lightning,WD,38,82,C,33.0,96.0
9,36,1,Lightning,WA,49,115,GA,11.0,148.0
9,36,1,Lightning,WA,72,111,WA,82.0,152.0
9,36,1,Lightning,GA,53,121,,,
9,36,1,Lightning,WA,83,127,GA,11.0,143.0
9,36,1,Lightning,GA,28,122,WA,11.0,128.0
9,36,1,Lightning,WA,11,113,GA,6.0,142.0
9,36,1,Lightning,WA,69,116,GA,74.0,169.0
9,36,1,Lightning,UNKNOWN,48,116,C,52.0,138.0
9,36,1,Lightning,WA,86,110,C,69.0,106.0
9,36,1,Lightning,GA,15,124,,,
9,36,2,Lightning,GA,27,124,WA,20.0,174.0
9,36,2,Lightning,WA,89,124,GD,72.0,118.0
9,36,2,Lightning,GA,96,130,WA,37.0,155.0
9,36,2,Lightning,GA,28,127,C,21.0,183.0
9,36,2,Lightning,WA,92,126,GA,90.0,196.0
9,36,2,Lightning,WA,79,119,GS,79.0,155.0
9,36,2,Lightning,WD,24,98,GA,23.0,130.0
9,36,2,Lightning,WA,73,116,GA,91.0,141.0
9,36,2,Lightning,GA,46,117,WA,21.0,165.0
9,36,2,Lightning,GA,72,120,WA,46.0,159.0
9,36,2,Lightning,WA,78,121,GA,95.0,147.0
9,36,2,Lightning,WA,79,125,WD,73.0,115.0
9,36,2,Lightning,WA,22,127,GA,21.0,177.0
9,36,2,Lightning,WA,92,122,,,
9,36,3,Lightning,WA,29,119,GS,56.0,150.0
9,36,3,Lightning,GA,27,117,WA,37.0,130.0
9,36,3,Lightning,WA,32,121,GA,9.0,153.0
9,36,3,Lightning,GA,4,123,WA,18.0,146.0
9,36,3,Lightning,WA,27,115,GA,74.0,163.0
9,36,3,Lightning,WA,23,124,GD,88.0,97.0
9,36,3,Lightning,WA,26,114,GA,48.0,134.0
9,36,3,Lightning,GA,71,124,WA,88.0,191.0
9,36,3,Lightning,GA,75,129,WA,56.0,148.0
9,36,3,Lightning,WA,73,126,GA,83.0,185.0
9,36,3,Lightning,GA,84,129,,,
9,36,3,Lightning,WA,33,114,GS,8.0,163.0
9,36,3,Lightning,GD,19,103,WA,8.0,140.0
9,36,3,Lightning,WD,9,91,WA,9.0,128.0
9,36,3,Lightning,WA,17,120,,,
9,36,4,Lightning,GD,86,84,GA,69.0,118.0
9,36,4,Lightning,WA,24,129,GA,39.0,130.0
9,36,4,Lightning,WA,49,122,GS,50.0,154.0
9,36,4,Lightning,GA,84,127,WA,83.0,146.0
9,36,4,Lightning,WA,93,123,GS,87.0,190.0
9,36,4,Lightning,WA,46,85,C,21.0,101.0
9,36,4,Lightning,GA,34,123,GA,85.0,167.0
9,36,4,Lightning,WA,41,128,GA,77.0,126.0
9,36,4,Lightning,GA,30,125,WD,32.0,116.0
9,36,4,Lightning,WA,55,120,GA,87.0,129.0
9,36,4,Lightning,GA,35,125,C,58.0,153.0
9,36,4,Lightning,GA,51,121,C,25.0,127.0
9,36,4,Lightning,GA,66,106,,,
9,36,1,Firebirds,WD,92,112,GD,59.0,91.0
9,36,1,Firebirds,GA,75,127,,,
9,36,1,Firebirds,WA,87,126,GA,91.0,156.0
9,36,1,Firebirds,WA,41,127,C,29.0,165.0
9,36,1,Firebirds,GA,12,126,WA,39.0,129.0
9,36,1,Firebirds,GA,87,124,C,73.0,128.0
9,36,1,Firebirds,GA,15,128,C,23.0,177.0
9,36,1,Firebirds,GD,87,103,WA,87.0,127.0
9,36,1,Firebirds,WA,31,124,GS,50.0,185.0
9,36,1,Firebirds,GA,22,124,WD,91.0,129.0
9,36,1,Firebirds,GD,12,114,WD,34.0,99.0
9,36,1,Firebirds,WA,83,125,C,85.0,143.0
9,36,1,Firebirds,GA,19,124,WD,27.0,93.0
9,36,1,Firebirds,GA,23,127,,,
9,36,2,Firebirds,WD,8,123,GA,9.0,150.0
9,36,2,Firebirds,WD,87,110,GD,17.0,124.0
9,36,2,Firebirds,WA,51,114,,,
9,36,2,Firebirds,GA,11,127,C,26.0,162.0
9,36,2,Firebirds,GA,71,118,C,58.0,124.0
9,36,2,Firebirds,GA,29,126,WA,45.0,150.0
9,36,2,Firebirds,GD,76,114,C,71.0,140.0
9,36,2,Firebirds,WD,24,109,GS,35.0,188.0
9,36,2,Firebirds,GA,75,121,WA,75.0,151.0
9,36,2,Firebirds,WA,26,124,C,42.0,138.0
9,36,2,Firebirds,GA,12,125,C,50.0,146.0
9,36,2,Firebirds,GA,9,125,WA,16.0,170.0
9,36,2,Firebirds,GA,18,131,,,
9,36,3,Firebirds,WD,20,108,WA,15.0,124.0
9,36,3,Firebirds,WA,92,120,GA,69.0,181.0
9,36,3,Firebirds,WA,24,129,GA,54.0,160.0
9,36,3,Firebirds,WA,62,121,GS,50.0,187.0
9,36,3,Firebirds,GA,25,129,,,
9,36,3,Firebirds,GA,82,127,C,66.0,131.0
9,36,3,Firebirds,WA,86,127,GS,57.0,194.0
9,36,3,Firebirds,WA,27,124,GA,18.0,148.0
9,36,3,Firebirds,GD,95,116,WD,68.0,131.0
9,36,3,Firebirds,WD,31,121,WA,20.0,177.0
9,36,3,Firebirds,WA,33,116,GA,12.0,130.0
9,36,3,Firebirds,GA,88,126,WA,80.0,145.0
9,36,3,Firebirds,WD,93,117,WA,80.0,180.0
9,36,3,Firebirds,GA,29,128,,,
9,36,4,Firebirds,GA,84,125,C,66.0,137.0
9,36,4,Firebirds,GA,50,125,WA,27.0,164.0
9,36,4,Firebirds,WA,58,116,GS,58.0,160.0
9,36,4,Firebirds,WA,78,122,C,79.0,138.0
9,36,4,Firebirds,WA,69,124,GS,42.0,158.0
9,36,4,Firebirds,GA,79,121,,,
9,36,4,Firebirds,WA,29,108,GA,35.0,147.0
9,36,4,Firebirds,WA,26,124,GS,35.0,172.0
9,36,4,Firebirds,WD,80,93,GD,21.0,95.0
9,36,4,Firebirds,WD,30,105,C,59.0,125.0
9,36,4,Firebirds,WA,61,127,GA,58.0,182.0
9,36,4,Firebirds,WA,35,115,GA,14.0,173.0
9,36,4,Firebirds,GA,7,127,,,
10,37,1,Thunderbirds,GA,35,113,C,66.0,121.0
10,37,1,Thunderbirds,GA,23,125,,,
10,37,1,Thunderbirds,GA,35,124,WA,88.0,129.0
10,37,1,Thunderbirds,WD,96,105,C,73.0,119.0
10,37,1,Thunderbirds,WA,27,129,GA,78.0,142.0
10,37,1,Thunderbirds,GA,70,113,,,
10,37,1,Thunderbirds,WA,20,115,GA,28.0,171.0
10,37,1,Thunderbirds,WA,66,126,GA,48.0,129.0
10,37,1,Thunderbirds,GA,66,84,GD,70.0,99.0
10,37,1,Thunderbirds,GA,90,126,C,84.0,171.0
10,37,1,Thunderbirds,GA,85,129,,,
10,37,2,Thunderbirds,WD,13,128,WA,16.0,186.0
10,37,2,Thunderbirds,WA,84,129,WD,80.0,111.0
10,37,2,Thunderbirds,GA,48,120,WA,71.0,170.0
10,37,2,Thunderbirds,UNKNOWN,15,109,C,11.0,147.0
10,37,2,Thunderbirds,GA,27,113,WA,16.0,136.0
10,37,2,Thunderbirds,WD,29,82,GD,54.0,93.0
10,37,2,Thunderbirds,GD,11,113,WA,22.0,179.0
10,37,2,Thunderbirds,GA,65,113,C,53.0,128.0
10,37,2,Thunderbirds,GA,29,127,GA,44.0,172.0
10,37,2,Thunderbirds,WA,32,110,GA,5.0,123.0
10,37,2,Thunderbirds,GD,20,86,C,30.0,112.0
10,37,2,Thunderbirds,GA,43,85,,,
10,37,3,Thunderbirds,WD,59,87,WA,91.0,124.0
10,37,3,Thunderbirds,GA,59,118,WA,82.0,169.0
10,37,3,Thunderbirds,WA,17,126,GA,6.0,177.0
10,37,3,Thunderbirds,GA,20,124,WA,28.0,161.0
10,37,3,Thunderbirds,GA,72,94,WA,96.0,115.0
10,37,3,Thunderbirds,GA,42,123,UNKNOWN,25.0,164.0
10,37,3,Thunderbirds,GD,29,95,GA,15.0,109.0
10,37,3,Thunderbirds,WA,23,125,C,24.0,174.0
10,37,3,Thunderbirds,GA,15,118,WD,28.0,97.0
10,37,3,Thunderbirds,UNKNOWN,55,126,,,
10,37,4,Thunderbirds,WA,71,114,,,
10,37,4,Thunderbirds,WA,80,113,WD,27.0,109.0
10,37,4,Thunderbirds,GA,13,130,WA,29.0,144.0
10,37,4,Thunderbirds,GA,17,126,WD,29.0,129.0
10,37,4,Thunderbirds,WA,77,130,C,76.0,176.0
10,37,4,Thunderbirds,WD,36,116,GS,48.0,163.0
10,37,4,Thunderbirds,WA,76,127,GS,81.0,185.0
10,37,4,Thunderbirds,GA,19,127,WA,14.0,144.0
10,37,4,Thunderbirds,WA,57,125,WD,53.0,115.0
10,37,4,Thunderbirds,WD,78,129,,,
10,37,1,Magpies,GA,72,125,,,
10,37,1,Magpies,GD,75,111,WA,78.0,149.0
10,37,1,Magpies,GD,71,88,C,63.0,109.0
10,37,1,Magpies,GA,45,121,WA,20.0,178.0
10,37,1,Magpies,GD,25,100,GA,7.0,164.0
10,37,1,Magpies,WD,15,124,WA,15.0,144.0
10,37,1,Magpies,GD,44,86,C,86.0,105.0
10,37,1,Magpies,GA,80,125,GD,51.0,118.0
10,37,1,Magpies,GA,82,128,WD,68.0,117.0
10,37,1,Magpies,WD,61,118,GD,46.0,120.0
10,37,1,Magpies,WA,53,123,,,
10,37,2,Magpies,GA,16,130,GD,45.0,124.0
10,37,2,Magpies,WA,85,129,WA,20.0,127.0
10,37,2,Magpies,GD,42,81,WA,63.0,101.0
10,37,2,Magpies,WA,96,115,GA,93.0,149.0
10,37,2,Magpies,GA,37,118,WA,92.0,140.0
10,37,2,Magpies,WD,78,113,GA,86.0,137.0
10,37,2,Magpies,WD,84,126,C,52.0,140.0
10,37,2,Magpies,WD,31,122,GA,22.0,148.0
10,37,2,Magpies,WD,88,123,C,53.0,125.0
10,37,2,Magpies,GA,71,113,GD,65.0,88.0
10,37,2,Magpies,WA,89,117,GA,92.0,158.0
10,37,2,Magpies,WA,87,127,,,
10,37,3,Magpies,GD,41,86,WD,32.0,111.0
10,37,3,Magpies,GA,9,125,WA,12.0,181.0
10,37,3,Magpies,WD,10,127,WA,14.0,155.0
10,37,3,Magpies,WA,34,116,GA,18.0,143.0
10,37,3,Magpies,WA,74,125,C,56.0,143.0
10,37,3,Magpies,WA,24,123,GA,8.0,175.0
10,37,3,Magpies,UNKNOWN,69,119,WA,67.0,159.0
10,37,3,Magpies,GA,47,126,WA,13.0,192.0
10,37,3,Magpies,WA,51,124,GA,72.0,168.0
10,37,3,Magpies,WA,31,127,C,17.0,177.0
10,37,3,Magpies,GA,28,112,WA,26.0,169.0
10,37,3,Magpies,WD,25,109,,,
10,37,3,Magpies,WD,64,91,GA,85.0,129.0
10,37,3,Magpies,GA,21,130,WA,23.0,152.0
10,37,3,Magpies,GD,28,91,,,
10,37,4,Magpies,WA,39,126,GA,25.0,170.0
10,37,4,Magpies,GD,64,86,GA,87.0,127.0
10,37,4,Magpies,WA,32,121,C,64.0,141.0
10,37,4,Magpies,WA,21,121,WD,12.0,124.0
10,37,4,Magpies,GA,18,121,WA,30.0,144.0
10,37,4,Magpies,WA,92,125,GS,45.0,192.0
10,37,4,Magpies,WD,69,97,WA,82.0,118.0
10,37,4,Magpies,WA,71,120,C,52.0,123.0
10,37,4,Magpies,UNKNOWN,39,124,C,49.0,151.0
10,37,4,Magpies,GA,44,123,GS,20.0,178.0
10,37,4,Magpies,GA,78,127,C,49.0,136.0
10,37,4,Magpies,WA,32,124,GS,25.0,173.0
10,37,4,Magpies,GA,89,124,,,
10,38,1,Giants,GA,81,126,WA,52.0,127.0
10,38,1,Giants,GA,73,119,WA,50.0,127.0
10,38,1,Giants,WA,27,126,GA,41.0,164.0
10,38,1,Giants,WA,40,128,C,57.0,130.0
10,38,1,Giants,GA,34,124,,,
10,38,1,Giants,UNKNOWN,21,115,,,
10,38,1,Giants,GD,57,78,C,88.0,99.0
10,38,1,Giants,GA,94,129,WA,93.0,163.0
10,38,1,Giants,WA,32,126,GA,29.0,164.0
10,38,1,Giants,WA,26,126,,,
10,38,1,Giants,WA,23,125,WD,39.0,128.0
10,38,1,Giants,WA,31,117,C,67.0,115.0
10,38,1,Giants,GA,73,116,WA,17.0,188.0
10,38,1,Giants,WA,22,125,C,73.0,156.0
10,38,1,Giants,GA,32,122,WA,87.0,153.0
10,38,1,Giants,GA,40,125,,,
10,38,2,Giants,GA,77,125,,,
10,38,2,Giants,WA,68,126,GS,82.0,181.0
10,38,2,Giants,WA,77,129,GA,75.0,164.0
10,38,2,Giants,GA,15,128,C,33.0,144.0
10,38,2,Giants,WA,22,125,GA,21.0,171.0
10,38,2,Giants,GA,13,126,C,18.0,166.0
10,38,2,Giants,WA,20,119,C,10.0,153.0
10,38,2,Giants,WA,17,129,C,17.0,152.0
10,38,2,Giants,GA,10,126,C,26.0,151.0
10,38,2,Giants,WA,23,125,GA,26.0,148.0
10,38,2,Giants,GA,29,116,,,
10,38,2,Giants,GA,14,129,WA,69.0,170.0
10,38,2,Giants,GD,70,81,GA,81.0,130.0
10,38,2,Giants,GA,30,119,GS,66.0,195.0
10,38,2,Giants,GD,80,117,,,
10,38,3,Giants,GA,83,117,WA,95.0,146.0
10,38,3,Giants,GA,27,129,GA,43.0,180.0
10,38,3,Giants,GA,32,125,GA,45.0,196.0
10,38,3,Giants,WD,24,108,GD,87.0,87.0
10,38,3,Giants,WA,83,120,GA,21.0,181.0
10,38,3,Giants,WA,31,119,C,55.0,141.0
10,38,3,Giants,WA,66,128,WA,52.0,153.0
10,38,3,Giants,WA,71,126,GA,59.0,143.0
10,38,3,Giants,GA,30,125,GD,91.0,122.0
10,38,3,Giants,WA,83,124,C,64.0,130.0
10,38,3,Giants,WA,30,125,GA,82.0,158.0
10,38,3,Giants,WA,53,125,,,
10,38,4,Giants,GA,71,127,WA,83.0,157.0
10,38,4,Giants,GA,17,123,WA,80.0,177.0
10,38,4,Giants,WD,23,107,GA,14.0,148.0
10,38,4,Giants,GA,23,124,C,79.0,179.0
10,38,4,Giants,WA,65,117,GA,37.0,190.0
10,38,4,Giants,WD,73,94,WA,54.0,142.0
10,38,4,Giants,WA,24,126,GA,59.0,181.0
10,38,4,Giants,GA,12,129,WA,12.0,187.0
10,38,4,Giants,WA,72,129,GA,26.0,162.0
10,38,4,Giants,WA,80,126,,,
10,38,4,Giants,GA,17,125,GD,36.0,126.0
10,38,4,Giants,GD,26,83,WA,15.0,124.0
10,38,4,Giants,GD,6,105,,,
10,38,1,Swifts,WA,74,126,GS,81.0,181.0
10,38,1,Swifts,WA,36,107,GA,80.0,154.0
10,38,1,Swifts,GA,48,125,WA,74.0,172.0
10,38,1,Swifts,GA,85,126,WD,58.0,127.0
10,38,1,Swifts,GA,79,127,,,
10,38,1,Swifts,WA,72,121,GD,56.0,82.0
10,38,1,Swifts,WA,22,126,C,79.0,166.0
10,38,1,Swifts,GA,75,106,WA,77.0,151.0
10,38,1,Swifts,WA,71,105,C,74.0,139.0
10,38,1,Swifts,WD,36,115,C,28.0,159.0
10,38,1,Swifts,WA,21,125,GS,52.0,151.0
10,38,1,Swifts,WA,50,125,GS,52.0,196.0
10,38,1,Swifts,GA,84,127,WA,85.0,187.0
10,38,1,Swifts,WA,77,117,,,
10,38,2,Swifts,WD,40,111,GS,72.0,184.0
10,38,2,Swifts,GA,38,127,WA,81.0,162.0
10,38,2,Swifts,WA,25,126,GA,71.0,180.0
10,38,2,Swifts,WA,82,118,GA,94.0,141.0
10,38,2,Swifts,GA,49,124,WA,16.0,187.0
10,38,2,Swifts,WA,22,127,GS,52.0,164.0
10,38,2,Swifts,GD,91,107,WA,85.0,126.0
10,38,2,Swifts,WA,79,119,GS,84.0,183.0
10,38,2,Swifts,WD,26,123,WA,27.0,142.0
10,38,2,Swifts,WA,35,127,GS,26.0,168.0
10,38,2,Swifts,WA,33,122,GS,76.0,149.0
10,38,2,Swifts,WA,26,127,WD,21.0,110.0
10,38,2,Swifts,WA,27,125,GS,20.0,165.0
10,38,2,Swifts,WA,22,120,GA,23.0,164.0
10,38,2,Swifts,GA,41,126,WA,18.0,142.0
10,38,2,Swifts,WA,35,124,GS,50.0,160.0
10,38,2,Swifts,GD,27,107,,,
10,38,3,Swifts,WA,26,126,WD,41.0,127.0
10,38,3,Swifts,WA,76,123,GD,79.0,105.0
10,38,3,Swifts,WA,24,126,GS,17.0,163.0
10,38,3,Swifts,WA,14,126,C,17.0,144.0
10,38,3,Swifts,WA,80,126,GS,51.0,156.0
10,38,3,Swifts,WA,12,125,GS,9.0,177.0
10,38,3,Swifts,GA,29,127,WA,20.0,151.0
10,38,3,Swifts,WA,17,111,GS,9.0,150.0
10,38,3,Swifts,GA,70,125,C,81.0,182.0
10,38,3,Swifts,WA,23,124,WD,15.0,102.0
10,38,3,Swifts,GA,57,127,WA,10.0,174.0
10,38,3,Swifts,WA,20,124,GS,21.0,169.0
10,38,3,Swifts,GA,60,119,GS,78.0,170.0
10,38,3,Swifts,GA,79,126,,,
10,38,4,Swifts,GA,85,129,GS,89.0,191.0
10,38,4,Swifts,WA,33,123,GA,41.0,192.0
10,38,4,Swifts,WA,86,125,GS,52.0,146.0
10,38,4,Swifts,WA,77,121,WD,88.0,103.0
10,38,4,Swifts,WA,80,122,GA,66.0,145.0
10,38,4,Swifts,WA,80,119,GA,52.0,142.0
10,38,4,Swifts,WA,29,116,GS,20.0,144.0
10,38,4,Swifts,WA,21,127,GS,22.0,173.0
10,38,4,Swifts,WA,22,117,GS,22.0,175.0
10,38,4,Swifts,GD,16,124,GS,58.0,193.0
10,38,4,Swifts,GA,62,109,,,
10,38,4,Swifts,WA,61,119,,,
10,39,1,Firebirds,WA,34,125,GA,19.0,168.0
10,39,1,Firebirds,GA,87,123,C,69.0,112.0
10,39,1,Firebirds,WA,48,121,GS,21.0,181.0
10,39,1,Firebirds,GA,39,128,WA,75.0,163.0
10,39,1,Firebirds,GA,88,124,,,
10,39,1,Firebirds,WA,18,129,GS,20.0,178.0
10,39,1,Firebirds,WD,43,86,GD,97.0,123.0
10,39,1,Firebirds,WA,47,121,GS,59.0,196.0
10,39,1,Firebirds,WA,72,117,GA,46.0,131.0
10,39,1,Firebirds,GA,29,128,GA,19.0,167.0
10,39,1,Firebirds,GA,27,125,WA,14.0,149.0
10,39,1,Firebirds,GA,79,117,WA,93.0,138.0
10,39,1,Firebirds,WA,89,120,GA,71.0,138.0
10,39,1,Firebirds,GA,28,125,,,
10,39,2,Firebirds,GA,70,121,WD,60.0,98.0
10,39,2,Firebirds,WA,28,112,WD,25.0,84.0
10,39,2,Firebirds,GA,43,123,WD,56.0,116.0
10,39,2,Firebirds,WA,50,123,GA,14.0,193.0
10,39,2,Firebirds,WA,80,124,GA,86.0,148.0
10,39,2,Firebirds,GA,9,129,WD,21.0,128.0
10,39,2,Firebirds,WA,84,129,GS,79.0,168.0
10,39,2,Firebirds,GA,29,116,C,42.0,129.0
10,39,2,Firebirds,GA,76,125,WD,64.0,129.0
10,39,2,Firebirds,WA,32,117,C,59.0,127.0
10,39,2,Firebirds,GA,35,129,,,
10,39,2,Firebirds,WD,72,81,WA,50.0,82.0
10,39,2,Firebirds,GA,30,122,WD,78.0,87.0
10,39,2,Firebirds,WA,80,126,,,
10,39,3,Firebirds,WD,32,123,WA,43.0,137.0
10,39,3,Firebirds,WA,68,124,GS,53.0,161.0
10,39,3,Firebirds,WA,42,121,GA,52.0,163.0
10,39,3,Firebirds,WA,35,120,WD,50.0,85.0
10,39,3,Firebirds,GA,97,125,C,68.0,130.0
10,39,3,Firebirds,WA,83,125,GA,43.0,146.0
10,39,3,Firebirds,GD,82,83,C,64.0,91.0
10,39,3,Firebirds,GA,80,127,C,63.0,127.0
10,39,3,Firebirds,GA,78,127,,,
10,39,3,Firebirds,GA,62,126,C,79.0,131.0
10,39,3,Firebirds,GA,27,128,WA,88.0,154.0
10,39,3,Firebirds,GA,81,115,,,
10,39,4,Firebirds,GA,13,126,WD,31.0,130.0
10,39,4,Firebirds,GA,24,122,,,
10,39,4,Firebirds,WA,69,129,C,74.0,170.0
10,39,4,Firebirds,GA,31,116,WD,47.0,95.0
10,39,4,Firebirds,GA,28,122,GD,12.0,130.0
10,39,4,Firebirds,WA,42,114,GA,42.0,141.0
10,39,4,Firebirds,WA,49,118,GA,14.0,125.0
10,39,4,Firebirds,WA,53,122,GD,70.0,94.0
10,39,4,Firebirds,GA,69,114,C,80.0,98.0
10,39,4,Firebirds,GA,12,119,WD,56.0,117.0
10,39,4,Firebirds,GA,80,126,,,
10,39,4,Firebirds,GD,15,94,,,
10,39,1,Vixens,GA,17,123,WA,8.0,129.0
10,39,1,Vixens,GA,29,126,WA,43.0,143.0
